id,Cod. Disciplina,Per. Aluno,Situação Disc.
nwkf5c,SI35B,5,Aprovado por Nota/Frequência
nwkf5c,SI35E,5,Aprovado por Nota/Frequência
obynow,SI31A,1,Crédito Consignado
obynow,SI31B,1,Aprovado por Nota/Frequência
obynow,SI32E,1,Crédito Consignado
obynow,SI31G,1,Aprovado por Nota/Frequência
obynow,SI31F,1,Aprovado por Nota/Frequência
obynow,SI31E,1,Reprovado por Nota
obynow,SI31D,1,Reprovado por Nota/Frequência
obynow,SI31C,1,Reprovado por Nota
obynow,SI32C,2,Aprovado por Nota/Frequência
obynow,SI32B,2,Aprovado por Nota/Frequência
obynow,SI32D,2,Aprovado por Nota/Frequência
obynow,SI32A,2,Aprovado por Nota/Frequência
obynow,SI32F,2,Aprovado por Nota/Frequência
obynow,SI33C,3,Aprovado por Nota/Frequência
obynow,SI33E,3,Aprovado por Nota/Frequência
obynow,SI33F,3,Aprovado por Nota/Frequência
obynow,SI33B,3,Aprovado por Nota/Frequência
obynow,SI33A,3,Aprovado por Nota/Frequência
obynow,SI33D,3,Aprovado por Nota/Frequência
obynow,SI34C,4,Aprovado por Nota/Frequência
obynow,SI31C,4,Reprovado por Nota
obynow,SI31C,4,Reprovado por Nota/Frequência
obynow,SI31D,4,Aprovado por Nota/Frequência
obynow,SI34B,4,Aprovado por Nota/Frequência
obynow,SI34F,4,Reprovado por Nota/Frequência
obynow,SI34A,4,Aprovado por Nota/Frequência
obynow,SI34A,4,Reprovado por Nota
obynow,SI34D,4,Reprovado por Nota/Frequência
obynow,SI34E,4,Aprovado por Nota/Frequência
obynow,SI34D,4,Aprovado por Nota/Frequência
obynow,SI31E,4,Aprovado por Nota/Frequência
obynow,SI34F,4,Aprovado por Nota/Frequência
obynow,SI35F,5,Aprovado por Nota/Frequência
obynow,SI35E,5,Aprovado por Nota/Frequência
obynow,SI35G,5,Aprovado por Nota/Frequência
obynow,SI35B,5,Aprovado por Nota/Frequência
obynow,SI35A,5,Aprovado por Nota/Frequência
obynow,SI35D,5,Aprovado por Nota/Frequência
obynow,SI35C,5,Aprovado por Nota/Frequência
obynow,SI36B,6,Aprovado por Nota/Frequência
obynow,SI36D,6,Aprovado por Nota/Frequência
obynow,SI31C,6,Reprovado por Nota
obynow,SI31C,6,Aprovado por Nota/Frequência
obynow,SI36H,6,Aprovado por Nota/Frequência
obynow,SI37A,6,Aprovado por Nota
obynow,SI36F,6,Aprovado por Nota/Frequência
obynow,SI36G,6,Aprovado por Nota/Frequência
obynow,SI36C,6,Aprovado em Exame de Suficiência
obynow,SI36A,6,Aprovado por Nota/Frequência
obynow,SI36E,6,Aprovado por Nota/Frequência
oyajff,SI31C,1,Aprovado por Nota/Frequência
oyajff,SI31F,1,Aprovado por Nota/Frequência
oyajff,SI31E,1,Aprovado por Nota/Frequência
oyajff,SI31B,1,Aprovado por Nota/Frequência
oyajff,SI31A,1,Aprovado por Nota/Frequência
oyajff,SI31D,1,Aprovado por Nota/Frequência
oyajff,SI31G,1,Aprovado por Nota/Frequência
oyajff,SI32A,2,Aprovado por Nota/Frequência
oyajff,SI32F,2,Aprovado por Nota/Frequência
oyajff,SI32D,2,Aprovado por Nota/Frequência
oyajff,SI32E,2,Aprovado por Nota/Frequência
oyajff,SI32C,2,Aprovado em Exame de Suficiência
oyajff,SI32B,2,Aprovado por Nota/Frequência
oyajff,SI33B,3,Aprovado por Nota/Frequência
oyajff,SI33A,3,Aprovado por Nota/Frequência
oyajff,SI33C,3,Aprovado por Nota/Frequência
oyajff,SI33D,3,Reprovado por Nota
oyajff,SI33F,3,Aprovado por Nota/Frequência
oyajff,SI33E,3,Aprovado por Nota/Frequência
oyajff,SI34F,4,Reprovado por Nota
oyajff,SI34E,4,Aprovado por Nota/Frequência
oyajff,SI34C,4,Aprovado por Nota/Frequência
oyajff,SI34D,4,Aprovado por Nota/Frequência
oyajff,SI34A,4,Reprovado por Nota
oyajff,SI34B,4,Aprovado por Nota/Frequência
oyajff,SI33D,4,Aprovado por Nota/Frequência
oyajff,SI34A,5,Aprovado por Nota/Frequência
oyajff,SI34F,5,Aprovado por Nota/Frequência
oyajff,SI35B,5,Aprovado por Nota/Frequência
oyajff,SI35A,5,Reprovado por Nota
oyajff,SI35A,5,Reprovado por Nota/Frequência
oyajff,SI35C,5,Reprovado por Nota
oyajff,SI35D,5,Reprovado por Nota/Frequência
oyajff,SI35D,5,Aprovado por Nota/Frequência
oyajff,SI35C,5,Reprovado por Nota
oyajff,SI35F,5,Reprovado por Nota
oyajff,SI35F,5,Aprovado por Nota/Frequência
oyajff,SI35E,5,Aprovado por Nota/Frequência
oyajff,SI35G,5,Reprovado por Nota
oyajff,SI35G,5,Reprovado por Nota
oyajff,SI37A,6,Aprovado por Nota
oyajff,SI35C,6,Aprovado por Nota/Frequência
oyajff,SI36G,6,Aprovado por Nota/Frequência
oyajff,SI36C,6,Aprovado por Nota/Frequência
oyajff,SI36E,6,Aprovado por Nota/Frequência
oyajff,SI36B,6,Aprovado por Nota/Frequência
oyajff,SI36D,6,Aprovado por Nota/Frequência
oyajff,SI36D,6,Reprovado por Nota
oyajff,SI35G,6,Aprovado por Nota/Frequência
oyajff,SI36A,6,Aprovado por Nota/Frequência
oyajff,SI36F,6,Aprovado por Nota/Frequência
oyajff,SI35A,6,Aprovado por Nota/Frequência
oyajff,SI36H,6,Aprovado por Nota/Frequência
pb1e5c,SI31F,1,Aprovado por Nota/Frequência
pb1e5c,SI31G,1,Aprovado por Nota/Frequência
pb1e5c,SI31A,1,Aprovado por Nota/Frequência
pb1e5c,SI31E,1,Reprovado por Nota
pb1e5c,SI31D,1,Aprovado por Nota/Frequência
pb1e5c,SI31B,1,Aprovado por Nota/Frequência
pb1e5c,SI31C,1,Aprovado por Nota/Frequência
pb1e5c,SI32C,2,Aprovado em Exame de Suficiência
pb1e5c,SI32F,2,Aprovado por Nota/Frequência
pb1e5c,SI32A,2,Reprovado por Nota
pb1e5c,SI32B,2,Reprovado por Nota/Frequência
pb1e5c,SI32D,2,Aprovado por Nota/Frequência
pb1e5c,SI32E,2,Aprovado por Nota/Frequência
pb1e5c,SI31E,3,Aprovado por Nota/Frequência
pb1e5c,SI33B,3,Reprovado por Nota/Frequência
pb1e5c,SI33F,3,Aprovado por Nota/Frequência
pb1e5c,SI33F,3,Reprovado por Nota
pb1e5c,SI33E,3,Aprovado por Nota/Frequência
pb1e5c,SI33C,3,Aprovado por Nota/Frequência
pb1e5c,SI33C,3,Reprovado por Nota
pb1e5c,SI33D,3,Aprovado por Nota/Frequência
pb1e5c,SI33D,3,Reprovado por Nota
pb1e5c,SI33B,3,Reprovado por Nota/Frequência
pb1e5c,SI33A,3,Aprovado por Nota/Frequência
pb1e5c,SI34C,4,Aprovado por Nota/Frequência
pb1e5c,SI34D,4,Reprovado por Nota/Frequência
pb1e5c,SI34D,4,Reprovado por Nota
pb1e5c,SI34B,4,Aprovado por Nota/Frequência
pb1e5c,SI32A,4,Aprovado por Nota/Frequência
pb1e5c,SI34A,4,Reprovado por Nota
pb1e5c,SI34A,4,Aprovado por Nota/Frequência
pb1e5c,SI34E,4,Aprovado por Nota/Frequência
pb1e5c,SI34F,4,Aprovado por Nota/Frequência
pb1e5c,SI34A,4,Reprovado por Nota/Frequência
pb1e5c,SI35A,5,Aprovado por Nota/Frequência
pb1e5c,SI35D,5,Aprovado por Nota/Frequência
pb1e5c,SI35C,5,Aprovado por Nota/Frequência
pb1e5c,SI35F,5,Aprovado por Nota/Frequência
pb1e5c,SI35E,5,Aprovado por Nota/Frequência
pb1e5c,SI36A,5,Aprovado por Nota/Frequência
pb1e5c,SI35G,5,Aprovado por Nota/Frequência
pb1e5c,SI37A,5,Aprovado por Nota
pb1e5c,SI32B,5,Aprovado por Nota/Frequência
pb1e5c,SI34D,5,Aprovado por Nota/Frequência
pb1e5c,SI35B,5,Aprovado por Nota/Frequência
pb1e5c,SI33B,6,Aprovado por Nota/Frequência
pb1e5c,SI36D,6,Aprovado por Nota/Frequência
pb1e5c,SI36E,6,Aprovado por Nota/Frequência
pb1e5c,SI36F,6,Aprovado por Nota/Frequência
pb1e5c,SI36G,6,Aprovado por Nota/Frequência
pb1e5c,SI36B,6,Aprovado por Nota/Frequência
pb1e5c,SI36H,6,Aprovado por Nota/Frequência
pb1e5c,SI36C,6,Aprovado por Nota/Frequência
rn6qbz,SI31E,1,Reprovado por Nota
rn6qbz,SI31D,1,Reprovado por Nota
rn6qbz,SI31A,1,Aprovado por Nota/Frequência
rn6qbz,SI31C,1,Reprovado por Nota/Frequência
rn6qbz,SI31F,1,Aprovado por Nota/Frequência
rn6qbz,SI31B,1,Aprovado por Nota/Frequência
rn6qbz,SI31G,1,Aprovado por Nota/Frequência
rn6qbz,SI32B,2,Aprovado por Nota/Frequência
rn6qbz,SI32A,2,Aprovado por Nota/Frequência
rn6qbz,IF31B,2,Aprovado por Nota/Frequência
rn6qbz,SI32D,2,Aprovado por Nota/Frequência
rn6qbz,SI32C,2,Aprovado em Exame de Suficiência
rn6qbz,SI32E,2,Aprovado por Nota/Frequência
rn6qbz,SI32F,2,Aprovado por Nota/Frequência
rn6qbz,SI33B,3,Reprovado por Nota/Frequência
rn6qbz,SI33B,3,Reprovado por Nota
rn6qbz,SI31E,3,Aprovado por Nota/Frequência
rn6qbz,SI33C,3,Reprovado por Nota
rn6qbz,SI33C,3,Aprovado por Nota/Frequência
rn6qbz,SI33E,3,Aprovado por Nota/Frequência
rn6qbz,SI31D,3,Reprovado por Nota/Frequência
rn6qbz,SI33D,3,Aprovado por Nota/Frequência
rn6qbz,SI33F,3,Aprovado por Nota/Frequência
rn6qbz,SI31C,3,Reprovado por Nota/Frequência
rn6qbz,SI33A,3,Aprovado por Nota/Frequência
rn6qbz,SI31D,3,Reprovado por Nota/Frequência
rn6qbz,SI33D,3,Reprovado por Nota
rn6qbz,SI34D,4,Aprovado por Nota/Frequência
rn6qbz,SI34D,4,Reprovado por Nota/Frequência
rn6qbz,SI34E,4,Aprovado por Nota/Frequência
rn6qbz,SI34F,4,Reprovado por Nota/Frequência
rn6qbz,SI34B,4,Reprovado por Nota
rn6qbz,SI34B,4,Reprovado por Nota
rn6qbz,SI34C,4,Aprovado por Nota/Frequência
rn6qbz,SI34C,4,Reprovado por Nota/Frequência
rn6qbz,SI34A,4,Reprovado por Nota/Frequência
rn6qbz,SI33B,4,Aprovado por Nota/Frequência
rn6qbz,SI34B,4,Aprovado por Nota/Frequência
rn6qbz,SI31C,4,Crédito Consignado
rn6qbz,SI35B,5,Aprovado por Nota/Frequência
rn6qbz,SI35D,5,Reprovado por Nota/Frequência
rn6qbz,SI35D,5,Reprovado por Nota
rn6qbz,SI34A,5,Aprovado por Nota/Frequência
rn6qbz,SI36H,5,Aprovado por Nota/Frequência
rn6qbz,SI37A,5,Aprovado por Nota
rn6qbz,SI36F,5,Aprovado por Nota/Frequência
rn6qbz,SI36G,5,Aprovado por Nota/Frequência
rn6qbz,SI36E,5,Aprovado por Nota/Frequência
rn6qbz,SI36C,5,Aprovado por Nota/Frequência
rn6qbz,SI36B,5,Aprovado por Nota/Frequência
rn6qbz,SI36D,5,Aprovado por Nota/Frequência
rn6qbz,SI35E,5,Aprovado por Nota/Frequência
rn6qbz,SI35G,5,Reprovado por Nota
rn6qbz,SI35G,5,Aprovado por Nota/Frequência
rn6qbz,SI35F,5,Aprovado por Nota/Frequência
rn6qbz,SI35C,5,Aprovado por Nota/Frequência
rn6qbz,SI35A,5,Aprovado por Nota/Frequência
rn6qbz,SI34F,5,Reprovado por Nota
rn6qbz,SI35D,6,Aprovado por Nota/Frequência
rn6qbz,SI36A,6,Aprovado por Nota/Frequência
rn6qbz,SI34F,6,Aprovado por Nota/Frequência
rn6qbz,CC32A,6,Reprovado por Nota/Frequência
rn6qbz,SI31D,6,Aprovado por Nota/Frequência
rqr1bz,SI31C,1,Reprovado por Nota/Frequência
rqr1bz,SI31D,1,Reprovado por Nota
rqr1bz,SI31B,1,Reprovado por Nota
rqr1bz,SI31E,1,Aprovado por Nota/Frequência
rqr1bz,SI31F,1,Aprovado por Nota/Frequência
rqr1bz,SI31A,1,Aprovado por Nota/Frequência
rqr1bz,SI31G,1,Aprovado por Nota/Frequência
rqr1bz,SI32A,2,Aprovado por Nota/Frequência
rqr1bz,SI32B,2,Aprovado por Nota/Frequência
rqr1bz,SI32D,2,Aprovado por Nota/Frequência
rqr1bz,SI32C,2,Aprovado por Nota/Frequência
rqr1bz,SI32F,2,Aprovado por Nota/Frequência
rqr1bz,SI32E,2,Aprovado por Nota/Frequência
rqr1bz,SI31D,3,Reprovado por Nota
rqr1bz,SI33B,3,Reprovado por Nota/Frequência
rqr1bz,SI33A,3,Aprovado por Nota/Frequência
rqr1bz,SI33F,3,Aprovado por Nota/Frequência
rqr1bz,SI33D,3,Reprovado por Nota
rqr1bz,SI33E,3,Aprovado por Nota/Frequência
rqr1bz,SI33C,3,Aprovado por Nota/Frequência
rqr1bz,SI31B,3,Aprovado por Nota/Frequência
rqr1bz,SI33B,4,Aprovado por Nota/Frequência
rqr1bz,SI34A,4,Cancelado
rqr1bz,SI34E,4,Aprovado por Nota/Frequência
rqr1bz,SI34F,4,Aprovado por Nota/Frequência
rqr1bz,SI34F,4,Reprovado por Nota
rqr1bz,SI34C,4,Reprovado por Nota
rqr1bz,SI34C,4,Reprovado por Nota
rqr1bz,SI34D,4,Aprovado por Nota/Frequência
rqr1bz,SI34B,4,Aprovado por Nota/Frequência
rqr1bz,SI34B,4,Reprovado por Nota
rqr1bz,SI34A,4,Reprovado por Nota
rqr1bz,SI34A,4,Aprovado por Nota/Frequência
rqr1bz,SI33D,4,Aprovado por Nota/Frequência
rqr1bz,SI35D,5,Reprovado por Nota
rqr1bz,SI34C,5,Aprovado por Nota/Frequência
rqr1bz,SI36A,5,Aprovado por Nota/Frequência
rqr1bz,SI31D,5,Reprovado por Nota
rqr1bz,SI35E,5,Aprovado por Nota/Frequência
rqr1bz,SI35F,5,Aprovado por Nota/Frequência
rqr1bz,SI35C,5,Reprovado por Nota
rqr1bz,SI35G,5,Reprovado por Nota
rqr1bz,SI31C,5,Aprovado por Nota/Frequência
rqr1bz,SI35B,5,Aprovado por Nota/Frequência
rqr1bz,SI35A,5,Reprovado por Nota
rqr1bz,SI35A,5,Aprovado por Nota/Frequência
rqr1bz,SI35D,6,Aprovado por Nota/Frequência
rqr1bz,SI36C,6,Aprovado por Nota/Frequência
rqr1bz,SI37A,6,Aprovado por Nota
rqr1bz,SI31D,6,Aprovado por Nota/Frequência
rqr1bz,SI35G,6,Aprovado por Nota/Frequência
rqr1bz,SI36H,6,Aprovado por Nota/Frequência
rqr1bz,SI36F,6,Aprovado por Nota/Frequência
rqr1bz,SI36D,6,Aprovado por Nota/Frequência
rqr1bz,SI36G,6,Aprovado por Nota/Frequência
rqr1bz,SI35C,6,Aprovado por Nota/Frequência
rqr1bz,SI36E,6,Aprovado por Nota/Frequência
rqr1bz,SI36B,6,Aprovado por Nota/Frequência
r1y9ek,SI31E,1,Aprovado por Nota/Frequência
r1y9ek,SI31A,1,Aprovado por Nota/Frequência
r1y9ek,SI31B,1,Aprovado em Exame de Suficiência
r1y9ek,SI31F,1,Aprovado por Nota/Frequência
r1y9ek,SI31C,1,Reprovado por Nota
r1y9ek,SI31D,1,Reprovado por Nota
r1y9ek,SI31G,1,Aprovado por Nota/Frequência
r1y9ek,SI32D,2,Aprovado por Nota/Frequência
r1y9ek,SI32A,2,Aprovado por Nota/Frequência
r1y9ek,SI32E,2,Aprovado por Nota/Frequência
r1y9ek,SI32F,2,Aprovado por Nota/Frequência
r1y9ek,SI32C,2,Aprovado em Exame de Suficiência
r1y9ek,SI32B,2,Aprovado por Nota/Frequência
r1y9ek,SI33A,3,Aprovado por Nota/Frequência
r1y9ek,SI33E,3,Aprovado por Nota/Frequência
r1y9ek,SI33F,3,Aprovado por Nota/Frequência
r1y9ek,SI33C,3,Aprovado por Nota/Frequência
r1y9ek,SI33B,3,Reprovado por Nota/Frequência
r1y9ek,SI33D,3,Aprovado por Nota/Frequência
r1y9ek,SI31C,4,Aprovado por Nota/Frequência
r1y9ek,SI35A,4,Aprovado por Nota/Frequência
r1y9ek,SI35B,4,Aprovado por Nota/Frequência
r1y9ek,SI34F,4,Reprovado por Nota
r1y9ek,SI34F,4,Reprovado por Nota
r1y9ek,SI34E,4,Aprovado por Nota/Frequência
r1y9ek,SI34D,4,Reprovado por Frequência
r1y9ek,SI34D,4,Reprovado por Nota
r1y9ek,SI34A,4,Aprovado por Nota/Frequência
r1y9ek,SI34A,4,Reprovado por Nota
r1y9ek,SI34B,4,Aprovado por Nota/Frequência
r1y9ek,SI34B,4,Reprovado por Nota
r1y9ek,SI35G,4,Aprovado por Nota/Frequência
r1y9ek,SI35E,4,Aprovado por Nota/Frequência
r1y9ek,SI35F,4,Aprovado por Nota/Frequência
r1y9ek,SI35D,4,Reprovado por Nota
r1y9ek,SI35C,4,Aprovado em Exame de Suficiência
r1y9ek,SI34C,4,Aprovado por Nota/Frequência
r1y9ek,SI31D,4,Aprovado por Nota/Frequência
r1y9ek,SI34D,5,Aprovado por Nota/Frequência
r1y9ek,SI33B,6,Aprovado por Nota/Frequência
r1y9ek,SI36H,6,Aprovado por Nota/Frequência
r1y9ek,SI36H,6,Reprovado por Nota/Frequência
r1y9ek,SI37A,6,Aprovado por Nota
r1y9ek,SI36F,6,Aprovado por Nota/Frequência
r1y9ek,SI34F,6,Aprovado por Nota/Frequência
r1y9ek,SI36C,6,Aprovado por Nota/Frequência
r1y9ek,SI36E,6,Aprovado por Nota/Frequência
r1y9ek,SI36B,6,Aprovado por Nota/Frequência
r1y9ek,SI36D,6,Aprovado por Nota/Frequência
r1y9ek,SI36A,6,Aprovado por Nota/Frequência
r1y9ek,SI35D,6,Aprovado por Nota/Frequência
r1y9ek,SI36G,6,Aprovado por Nota/Frequência
ske1bz,SI31B,1,Aprovado por Nota/Frequência
ske1bz,SI31G,1,Aprovado por Nota/Frequência
ske1bz,SI31C,1,Reprovado por Nota
ske1bz,SI31D,1,Reprovado por Nota/Frequência
ske1bz,SI31E,1,Aprovado por Nota/Frequência
ske1bz,SI31F,1,Aprovado por Nota/Frequência
ske1bz,SI31A,1,Aprovado por Nota/Frequência
ske1bz,SI32C,2,Aprovado por Nota/Frequência
ske1bz,SI32A,2,Aprovado por Nota/Frequência
ske1bz,SI32B,2,Aprovado por Nota/Frequência
ske1bz,SI32F,2,Aprovado por Nota/Frequência
ske1bz,SI32E,2,Aprovado por Nota/Frequência
ske1bz,SI32D,2,Aprovado por Nota/Frequência
ske1bz,SI33A,3,Aprovado por Nota/Frequência
ske1bz,SI33B,3,Reprovado por Nota/Frequência
ske1bz,SI33E,3,Aprovado por Nota/Frequência
ske1bz,SI33C,3,Aprovado por Nota/Frequência
ske1bz,SI33D,3,Reprovado por Nota
ske1bz,SI33F,3,Aprovado por Nota/Frequência
ske1bz,SI34A,4,Reprovado por Nota
ske1bz,SI34A,4,Aprovado por Nota/Frequência
ske1bz,SI34B,4,Aprovado por Nota/Frequência
ske1bz,SI34B,4,Reprovado por Nota
ske1bz,SI34D,4,Reprovado por Nota/Frequência
ske1bz,SI34D,4,Aprovado por Nota/Frequência
ske1bz,SI34C,4,Reprovado por Nota/Frequência
ske1bz,SI34C,4,Aprovado por Nota/Frequência
ske1bz,SI34F,4,Reprovado por Nota/Frequência
ske1bz,SI34F,4,Reprovado por Nota/Frequência
ske1bz,SI34E,4,Reprovado por Nota/Frequência
ske1bz,SI34E,4,Aprovado por Nota/Frequência
ske1bz,SI31C,4,Aprovado por Nota/Frequência
ske1bz,SI31D,4,Aprovado por Nota/Frequência
ske1bz,SI33B,4,Reprovado por Nota/Frequência
ske1bz,SI33B,4,Reprovado por Nota/Frequência
ske1bz,SI33D,4,Reprovado por Nota/Frequência
ske1bz,SI33D,4,Reprovado por Nota/Frequência
ske1bz,SI33D,4,Reprovado por Nota
ske1bz,SI33D,4,Reprovado por Nota/Frequência
ske1bz,SI34B,4,Reprovado por Nota/Frequência
ske1bz,SI34A,4,Reprovado por Nota/Frequência
ske1bz,SI35C,5,Aprovado por Nota/Frequência
ske1bz,SI35D,5,Aprovado por Nota/Frequência
ske1bz,SI33B,5,Aprovado por Nota/Frequência
ske1bz,SI35A,5,Aprovado por Nota/Frequência
ske1bz,SI35B,5,Aprovado por Nota/Frequência
ske1bz,SI35E,5,Aprovado por Nota/Frequência
ske1bz,SI34F,5,Aprovado por Nota/Frequência
ske1bz,SI36G,6,Aprovado por Nota/Frequência
ske1bz,SI36E,6,Aprovado por Nota/Frequência
ske1bz,SI37A,6,Aprovado por Nota
ske1bz,SI36H,6,Aprovado por Nota/Frequência
ske1bz,SI36C,6,Aprovado por Nota/Frequência
ske1bz,SI36D,6,Aprovado por Nota/Frequência
ske1bz,SI36B,6,Aprovado por Nota/Frequência
ske1bz,SI35G,6,Aprovado por Nota/Frequência
ske1bz,SI36A,6,Aprovado por Nota/Frequência
ske1bz,SI36A,6,Reprovado por Nota
ske1bz,SI35F,6,Aprovado por Nota/Frequência
ske1bz,SI36F,6,Aprovado por Nota/Frequência
ske1bz,SI33D,6,Aprovado por Nota/Frequência
ubbocx,SI31F,1,Aprovado por Nota/Frequência
ubbocx,SI31B,1,Aprovado por Nota/Frequência
ubbocx,SI31E,1,Aprovado por Nota/Frequência
ubbocx,SI31E,1,Reprovado por Nota
ubbocx,SI31G,1,Aprovado por Nota/Frequência
ubbocx,SI31F,1,Reprovado por Nota
ubbocx,SI31C,1,Reprovado por Nota/Frequência
ubbocx,IF31B,1,Reprovado por Nota/Frequência
ubbocx,SI31D,1,Reprovado por Nota
ubbocx,SI31A,1,Reprovado por Nota
ubbocx,SI31A,1,Aprovado por Nota/Frequência
ubbocx,SI32D,2,Reprovado por Nota
ubbocx,SI32C,2,Aprovado por Nota/Frequência
ubbocx,SI32F,2,Reprovado por Nota
ubbocx,SI32E,2,Aprovado por Nota/Frequência
ubbocx,SI32B,2,Aprovado por Nota/Frequência
ubbocx,SI32A,2,Aprovado por Nota/Frequência
ubbocx,SI31D,3,Reprovado por Nota
ubbocx,SI31D,3,Reprovado por Nota/Frequência
ubbocx,SI31C,3,Reprovado por Nota/Frequência
ubbocx,SI34F,3,Cancelado
ubbocx,SI33F,3,Aprovado por Nota/Frequência
ubbocx,SI33D,3,Cancelado
ubbocx,SI33D,3,Reprovado por Nota/Frequência
ubbocx,SI33E,3,Aprovado por Nota/Frequência
ubbocx,SI33C,3,Reprovado por Nota/Frequência
ubbocx,SI33C,3,Reprovado por Nota
ubbocx,SI33C,3,Reprovado por Nota/Frequência
ubbocx,SI33D,3,Reprovado por Nota/Frequência
ubbocx,SI33B,3,Reprovado por Nota/Frequência
ubbocx,SI33B,3,Reprovado por Nota/Frequência
ubbocx,SI32F,3,Reprovado por Nota
ubbocx,SI33A,3,Aprovado por Nota/Frequência
ubbocx,SI33B,3,Reprovado por Nota/Frequência
u17qbz,SI31F,1,Aprovado por Nota/Frequência
u17qbz,SI31D,1,Reprovado por Nota/Frequência
u17qbz,SI31B,1,Aprovado por Nota/Frequência
u17qbz,SI31C,1,Reprovado por Nota/Frequência
u17qbz,SI31E,1,Aprovado por Nota/Frequência
u17qbz,SI31A,1,Aprovado por Nota/Frequência
u17qbz,SI31G,1,Aprovado por Nota/Frequência
u17qbz,SI32F,2,Aprovado por Nota/Frequência
u17qbz,SI32C,2,Aprovado por Nota/Frequência
u17qbz,IF31B,2,Aprovado por Nota/Frequência
u17qbz,SI32A,2,Aprovado por Nota/Frequência
u17qbz,SI32B,2,Aprovado por Nota/Frequência
u17qbz,SI32E,2,Aprovado por Nota/Frequência
u17qbz,SI32D,2,Aprovado por Nota/Frequência
u17qbz,SI33E,3,Aprovado por Nota/Frequência
u17qbz,SI33F,3,Aprovado por Nota/Frequência
u17qbz,SI33D,3,Reprovado por Nota
u17qbz,SI33C,3,Aprovado por Nota/Frequência
u17qbz,SI33B,3,Reprovado por Nota/Frequência
u17qbz,SI33A,3,Aprovado por Nota/Frequência
u17qbz,SI31C,3,Crédito Consignado
u17qbz,SI34C,4,Reprovado por Nota
u17qbz,SI34C,4,Aprovado por Nota/Frequência
u17qbz,SI34E,4,Aprovado por Nota/Frequência
u17qbz,SI34B,4,Aprovado por Nota/Frequência
u17qbz,SI34D,4,Aprovado por Nota/Frequência
u17qbz,SI34F,4,Reprovado por Nota
u17qbz,SI34A,4,Reprovado por Nota
u17qbz,SI34F,4,Aprovado por Nota/Frequência
u17qbz,SI34A,4,Aprovado por Nota/Frequência
u17qbz,SI33B,4,Aprovado por Nota/Frequência
u17qbz,SI34A,4,Cancelado
u17qbz,SI33D,4,Aprovado por Nota/Frequência
u17qbz,SI34B,4,Reprovado por Nota
u17qbz,SI35B,5,Aprovado por Nota/Frequência
u17qbz,SI35A,5,Reprovado por Nota
u17qbz,SI35A,5,Aprovado por Nota/Frequência
u17qbz,SI35C,5,Reprovado por Nota
u17qbz,SI35D,5,Reprovado por Nota
u17qbz,SI36H,5,Aprovado por Nota/Frequência
u17qbz,SI36F,5,Aprovado por Nota/Frequência
u17qbz,SI36G,5,Aprovado por Nota/Frequência
u17qbz,SI36C,5,Aprovado em Exame de Suficiência
u17qbz,SI36E,5,Aprovado por Nota/Frequência
u17qbz,SI36B,5,Aprovado por Nota/Frequência
u17qbz,SI36D,5,Aprovado por Nota/Frequência
u17qbz,SI35G,5,Reprovado por Nota
u17qbz,SI35E,5,Aprovado por Nota/Frequência
u17qbz,SI36A,5,Aprovado por Nota/Frequência
u17qbz,SI35F,5,Aprovado por Nota/Frequência
u17qbz,SI35C,6,Aprovado por Nota/Frequência
u17qbz,SI37A,6,Aprovado por Nota
u17qbz,SI35G,6,Aprovado por Nota/Frequência
u17qbz,SI35D,6,Aprovado por Nota/Frequência
u17qbz,SI31D,6,Reprovado por Nota/Frequência
u17qbz,SI31D,6,Aprovado por Nota/Frequência
wqn+un,SI31D,1,Crédito Consignado
wqn+un,AI31A,1,Crédito Consignado
wqn+un,SI31B,1,Crédito Consignado
wqn+un,SI32A,2,Aprovado por Nota/Frequência
wqn+un,SI31G,2,Crédito Consignado
wqn+un,SI31E,2,Reprovado por Nota/Frequência
wqn+un,SI31F,2,Crédito Consignado
wqn+un,SI32D,2,Aprovado por Nota/Frequência
wqn+un,SI32F,2,Aprovado por Nota/Frequência
wqn+un,SI32E,2,Crédito Consignado
wqn+un,SI32B,2,Reprovado por Nota
wqn+un,SI31C,2,Reprovado por Nota/Frequência
wqn+un,SI32C,2,Aprovado em Exame de Suficiência
wqn+un,SI31A,2,Crédito Consignado
wqn+un,SI32B,3,Reprovado por Nota/Frequência
wqn+un,SI31E,3,Aprovado por Nota/Frequência
wqn+un,SI31C,3,Reprovado por Nota/Frequência
wqn+un,SI31C,3,Reprovado por Nota/Frequência
wqn+un,SI31C,3,Reprovado por Nota/Frequência
wqn+un,SI31C,3,Reprovado por Nota/Frequência
wqn+un,SI33D,3,Reprovado por Nota/Frequência
wqn+un,SI33C,3,Reprovado por Nota
wqn+un,SI33C,3,Reprovado por Nota/Frequência
wqn+un,SI33D,3,Reprovado por Nota/Frequência
wqn+un,SI33D,3,Reprovado por Nota
wqn+un,SI33C,3,Reprovado por Nota/Frequência
wqn+un,SI33B,3,Reprovado por Nota/Frequência
wqn+un,SI33A,3,Aprovado por Nota/Frequência
wqn+un,SI33D,3,Reprovado por Nota/Frequência
wqn+un,SI33E,3,Aprovado por Nota/Frequência
wqn+un,SI33B,3,Reprovado por Nota/Frequência
wqn+un,SI33F,3,Aprovado por Nota/Frequência
xoy9ek,SI31D,1,Reprovado por Nota/Frequência
