id,Per. Ingresso,Curso,Forma de Ingresso,Sigla Cota,Escola Pública?,Coeficiente,Sexo,Idade,Situação Atual do Aluno,Período do Aluno,Em que localidade da cidade seu domicílio se encontra?,Necessita de trabalhar durante o curso?,Como pretende se locomover até a UTFPR durante o seu curso?,Motivo que o levou a escolher a UTFPR?,Principal motivo da escolha do curso:,Aprovado por Nota/Frequência,Reprovado por Nota/Frequência,Crédito Consignado,Reprovado por Nota,Aprovado em Exame de Suficiência,Aprovado por Nota,Reprovado por Frequência,Reprovado em Exame de Suficência,Reprovado,Aprovado por Frequência
8sxg9t,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.80635,F,28,Formado,6,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,39,0,1,1,0,1,0,0,0,0
6c35bz,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.8272,F,28,Formado,6,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,40,0,0,0,0,1,0,0,0,0
ch3hcx,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.78833,F,30,Formado,6,Bairro na periferia da cidade.,"Sim, apenas nos últimos anos.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,2,0,1,0,0,0,0
1xr15c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.79331,F,28,Formado,6,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,1,0,1,0,0,0,0
4quewn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.53064,F,29,Desistente,3,Outro,Não sabe.,De ônibus.,"Na realidade, gostaria de efetuar matrícula em outro curso.",O curso prepara para uma profissão que promete boa renda financeira.,13,4,0,9,0,0,0,0,0,0
1d77z8,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.34598,M,29,Desistente,2,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,7,7,0,6,1,0,0,0,0,0
hcuewn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.8034,M,28,Formado,6,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,0,0,1,0,0,0,0
d7dtow,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.3346,M,28,Desistente,3,Conjunto habitacional.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,16,22,0,4,0,0,0,0,0,0
em35bz,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.8796,M,27,Formado,6,Bairro na região central da cidade.,Não sabe.,A pé.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,0,0,1,0,0,0,0
joxg9t,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.2679,M,28,Desistente,2,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,8,12,0,6,0,0,0,0,0,0
zqt8jk,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.7367,M,30,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De Moto.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,39,0,0,6,1,1,0,0,0,0
+pguff,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.6847,M,27,Formado,6,Condomínio residencial fechado.,Não.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,40,1,0,9,0,1,0,0,0,0
kf35bz,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.6664,M,30,Formado,6,Bairro na região central da cidade.,"Sim, apenas nos últimos anos.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,39,1,0,11,1,1,0,0,0,0
s38uff,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.3121,M,30,Desistente,3,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,11,16,0,4,0,0,0,0,0,0
sro8jk,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.7003,M,30,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De automóvel próprio.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão com bom mercado de trabalho.,40,2,0,7,0,1,0,0,0,0
1wxg9t,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.6729,M,30,Formado,6,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,2,0,10,0,1,0,0,0,0
cyrtow,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.7017,M,28,Formado,6,Conjunto habitacional.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,8,0,1,0,0,0,0
h7f15c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.7106,M,35,Formado,6,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,4,0,7,0,1,0,0,0,0
81xg9t,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.3022,M,28,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,4,13,6,5,1,0,0,0,0,0
q5dtow,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.4548,M,28,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,10,5,8,9,1,0,0,0,0,0
u3f15c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.652,M,29,Formado,6,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,8,0,1,0,0,0,0
+g35bz,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.6406,M,28,Formado,6,Condomínio residencial fechado.,"Sim, apenas nos últimos anos.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,1,1,14,0,1,0,0,0,0
heuewn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.599,F,29,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,40,10,2,12,0,1,1,0,0,0
tkuewn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.7233,M,29,Formado,6,Bairro na região central da cidade.,"Sim, apenas nos últimos anos.",De ônibus.,É a única na região que oferece o curso desejado.,Horário mais compatível com outras atividades.,39,0,0,5,1,1,0,0,0,0
ezf15c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Não cotista,Escola Particular,0.5457,M,29,Desistente,4,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,"Fácil acesso. (proximidade da residência, condução, etc.).",O curso prepara para uma profissão com bom mercado de trabalho.,27,0,21,18,0,0,0,0,0,0
nuntow,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.6296,F,32,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,1,3,16,0,1,0,0,0,0
z1t8jk,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Vestibular,Cotista,Escola Pública,0.5816,M,31,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De Moto.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,12,3,9,0,1,0,0,0,0
4q6cjk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.5362,M,36,Desistente,3,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,0,7,11,0,0,0,0,0,0,0
jh1z5c,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.824,M,38,Desistente,2,Conjunto habitacional.,"Sim, desde o início, em período integral.",De Moto.,É a que oferece o melhor curso pretendido.,Horário mais compatível com outras atividades.,6,0,0,0,1,0,0,0,0,0
rp6cjk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.8256,F,27,Desistente,2,Condomínio residencial fechado.,"Sim, desde o início, em período integral.",De automóvel próprio.,É a que oferece o horário adequado.,O curso prepara para uma profissão com bom mercado de trabalho.,6,0,0,0,1,0,0,0,0,0
zg5+bz,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.9184,F,29,Desistente,2,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão que promete boa renda financeira.,7,0,0,0,0,0,0,0,0,0
r6p6bz,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.5241,F,39,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão que promete boa renda financeira.,7,3,2,2,0,0,0,0,0,0
qgrj9t,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.3279,M,44,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De Moto.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,5,8,1,2,0,0,0,0,0,0
txfzow,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.77966,M,31,Formado,6,Condomínio residencial fechado.,"Sim, desde o início, em período integral.",De automóvel próprio.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,39,0,0,0,1,1,0,0,0,0
931z5c,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.521,M,27,Desistente,4,Bairro na periferia da cidade.,Não.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,16,5,0,4,0,0,0,0,0,0
8p+pwn,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.6488,M,29,Desistente,4,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De automóvel próprio.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,18,6,0,0,1,0,0,0,0,0
sjfynz,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.43863,M,28,Desistente,3,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,11,6,0,8,0,0,0,0,0,0
65i+z8,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.90914,M,27,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,0,0,1,0,0,0,0
9e+pwn,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.83222,M,53,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De automóvel próprio.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,36,0,1,0,3,1,0,0,0,0
5ahbpx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.098,M,27,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,Satisfaz as condições socioeconômicas da família.,O curso prepara para uma profissão com bom mercado de trabalho.,5,29,0,3,0,0,0,0,0,0
rijaff,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.82538,F,32,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,40,0,0,0,0,1,0,0,0,0
84fsow,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7664,M,46,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De Moto.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,39,0,0,1,1,1,0,0,0,0
5d8bpx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.5139,M,36,Desistente,5,Conjunto habitacional.,"Sim, desde o início, em período integral.",De Moto.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,22,15,0,1,0,0,0,0,0,0
tn7ypx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.29529,M,32,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,3,4,0,1,1,0,0,0,0,0
fn8bpx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.5266,M,45,Formado,6,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,41,22,0,7,0,1,0,0,0,0
fxfh5c,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.7103,M,28,Formado,6,Bairro na região central da cidade.,"Sim, apenas nos últimos anos.",De ônibus.,"Fácil acesso. (proximidade da residência, condução, etc.).",O curso prepara para uma profissão de acordo com as minhas aptidões.,34,7,7,1,1,1,1,0,0,0
rbupjk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.5809,M,27,Formado,6,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,40,9,2,12,0,1,0,0,0,0
+1hm9t,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.5357,M,30,Jubilado,6,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,37,13,0,11,0,0,1,0,0,0
dawaff,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.7439,M,36,Formado,6,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,36,0,0,3,4,1,0,0,0,0
ngt5ff,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.2132,M,51,Desistente,1,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De Moto.,"Na realidade, gostaria de efetuar matrícula em outro curso.",O curso prepara para uma profissão com bom mercado de trabalho.,1,6,0,0,0,0,0,0,0,0
5+93ff,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.8804,M,28,Desistente,2,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,7,0,0,0,0,0,0,0,0,0
1doda8,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.3996,M,28,Desistente,2,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",Através de algum familiar que possui automóvel.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,3,3,0,1,0,0,0,0,0,0
bs5zow,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.52697,F,27,Desistente,2,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De Moto.,Incerteza de ser classificado em outra instituição.,O curso prepara para uma profissão que promete boa renda financeira.,14,3,0,6,0,0,0,0,0,0
